ангстремы	R	G_1	G_2	B
5712.157423	-84.404953	3.985037	1.617463	-47.494454
5712.215024	-84.391033	3.981526	1.663756	-47.570317
5712.272628	-84.381327	3.990656	1.694878	-47.638591
5712.330233	-84.353926	4.007369	1.745379	-47.681580
5712.387841	-84.342537	4.071270	1.824527	-47.711083
5712.445450	-84.325250	4.097248	1.917993	-47.725417
5712.503062	-84.301223	4.127437	1.961740	-47.728796
5712.560676	-84.288994	4.209863	1.976838	-47.726277
5712.618291	-84.286875	4.307448	2.004572	-47.702695
5712.675909	-84.287285	4.402500	2.027249	-47.672374
5712.733528	-84.299488	4.483222	2.050767	-47.630261
5712.791150	-84.294842	4.548775	2.082707	-47.604999
5712.848774	-84.288511	4.546930	2.147500	-47.570473
5712.906400	-84.296501	4.557721	2.209761	-47.537634
5712.964027	-84.279220	4.528921	2.212210	-47.512378
5713.021657	-84.269520	4.511074	2.181809	-47.485439
5713.079289	-84.279194	4.479750	2.200262	-47.462714
5713.136923	-84.293921	4.402105	2.243141	-47.436621
5713.194559	-84.301908	4.310989	2.265802	-47.422320
5713.252197	-84.314948	4.240935	2.271618	-47.410548
5713.309837	-84.316197	4.170885	2.279118	-47.420673
5713.367478	-84.319972	4.124421	2.206613	-47.397953
5713.425122	-84.330483	4.140276	2.100429	-47.385340
5713.482768	-84.338467	4.151078	2.006042	-47.380307
5713.540416	-84.364976	4.193877	1.954606	-47.382010
5713.598067	-84.392324	4.235830	1.973904	-47.407290
5713.655719	-84.397779	4.262625	1.956153	-47.435936
5713.713373	-84.405759	4.318887	1.915669	-47.468790
5713.771029	-84.422158	4.375987	1.908025	-47.509219
5713.828687	-84.399827	4.405300	1.905432	-47.553854
5713.886347	-84.378340	4.431244	1.907049	-47.568179
5713.944009	-84.360222	4.454660	2.001269	-47.614493
5714.001674	-84.353890	4.445243	2.117369	-47.658278
5714.059340	-84.361027	4.408048	2.229253	-47.693642
5714.117008	-84.371530	4.332977	2.315034	-47.726478
5714.174678	-84.370249	4.266328	2.351989	-47.745002
5714.232351	-84.380751	4.218201	2.421767	-47.748374
5714.290025	-84.383677	4.196169	2.538675	-47.752588
5714.347701	-84.392494	4.173298	2.626958	-47.736602
5714.405380	-84.427401	4.158844	2.727859	-47.717250
5714.463060	-84.469037	4.138499	2.822862	-47.713890
5714.520743	-84.505622	4.114790	2.875780	-47.699590
5714.578427	-84.505176	4.109597	2.927854	-47.679400
5714.636114	-84.487059	4.147319	2.964776	-47.663418
5714.693802	-84.450431	4.190930	2.989075	-47.646597
5714.751493	-84.403708	4.205087	3.017578	-47.627252
5714.809186	-84.342684	4.268886	3.006534	-47.618005
5714.866880	-84.279140	4.272101	2.916401	-47.613807
5714.924577	-84.184471	4.265220	2.849832	-47.624754
5714.982276	-84.104952	4.254133	2.784951	-47.633175
5715.039976	-84.021232	4.290159	2.729328	-47.631501
5715.097679	-83.943407	4.305151	2.659408	-47.620573
5715.155384	-83.880729	4.332760	2.586128	-47.619740
5715.213091	-83.815531	4.347749	2.548183	-47.617225
5715.270799	-83.757909	4.427507	2.512764	-47.602092
5715.328510	-83.713748	4.529971	2.514358	-47.574343
5715.386223	-83.687254	4.555045	2.540344	-47.555849
5715.443938	-83.666649	4.580958	2.658006	-47.522216
5715.501655	-83.662867	4.639670	2.767249	-47.490267
5715.559374	-83.643946	4.694174	2.866392	-47.459162
5715.617095	-83.631754	4.689804	2.952072	-47.445719
5715.674818	-83.631337	4.735051	3.075590	-47.430596
5715.732543	-83.649420	4.728157	3.194053	-47.399495
5715.790270	-83.691046	4.733036	3.269622	-47.370079
5715.847999	-83.737715	4.684940	3.372093	-47.349914
5715.905731	-83.786903	4.642733	3.405608	-47.357499
5715.963464	-83.832724	4.641729	3.424827	-47.369286
5716.021199	-83.872656	4.671834	3.390235	-47.393685
5716.078936	-83.919311	4.696051	3.332944	-47.418923
5716.136676	-83.963441	4.737082	3.301720	-47.423140
5716.194417	-83.989072	4.823507	3.252003	-47.403818
5716.252160	-83.990322	4.855282	3.168663	-47.395426
5716.309906	-83.977281	4.939175	3.070197	-47.401325
5716.367653	-83.951631	4.986916	3.021334	-47.407223
5716.425402	-83.931027	5.062393	2.926243	-47.414803
5716.483154	-83.918829	5.126096	2.857215	-47.387919
5716.540907	-83.888981	5.165420	2.810045	-47.350950
5716.598663	-83.862497	5.178686	2.765401	-47.309782
5716.656420	-83.822567	5.150769	2.761101	-47.251807
5716.714180	-83.791885	5.128737	2.738312	-47.230816
5716.771942	-83.771290	5.092419	2.725610	-47.230835
5716.829705	-83.773386	5.076273	2.722153	-47.235057
5716.887471	-83.778843	5.054246	2.739704	-47.240958
5716.945239	-83.778417	5.044825	2.723642	-47.247700
5717.003008	-83.761185	5.011876	2.752956	-47.251920
5717.060780	-83.721268	4.976409	2.799073	-47.282188
5717.118554	-83.696477	4.975394	2.833424	-47.293968
5717.176330	-83.664126	5.007987	2.864411	-47.306588
5717.234108	-83.641020	5.080064	2.896236	-47.336850
5717.291888	-83.608673	5.110131	2.918818	-47.350307
5717.349670	-83.576328	5.146075	2.989284	-47.354522
5717.407454	-83.510382	5.188738	3.044624	-47.350336
5717.465240	-83.437721	5.211237	3.110040	-47.332710
5717.523028	-83.371784	5.221134	3.171252	-47.307524
5717.580818	-83.320972	5.222630	3.211460	-47.273100
5717.638610	-83.277723	5.231686	3.276023	-47.230279
5717.696404	-83.242036	5.233181	3.318744	-47.200060
5717.754200	-83.223989	5.206961	3.353064	-47.167324
5717.811998	-83.217702	5.159745	3.334468	-47.128710
5717.869799	-83.205536	5.132688	3.313355	-47.093458
5717.927601	-83.195890	5.085479	3.250253	-47.055690
5717.985405	-83.226554	5.055068	3.205630	-47.014564
5718.043211	-83.264773	5.032216	3.161011	-46.989397
5718.101020	-83.297112	5.019444	3.131509	-46.971789
5718.158830	-83.321891	5.016748	3.140636	-46.980213
5718.216643	-83.361782	5.040082	3.123732	-46.983598
5718.274457	-83.382358	5.048301	3.150490	-46.986982
5718.332274	-83.398735	5.063236	3.229302	-46.999602
5718.390092	-83.391602	5.086566	3.351766	-47.014740
5718.447913	-83.401261	5.117450	3.496889	-47.027357
5718.505735	-83.406721	5.148332	3.634446	-47.059283
5718.563560	-83.397910	5.130522	3.786265	-47.102959
5718.621387	-83.374828	5.115231	3.911210	-47.144953
5718.679215	-83.347551	5.111693	4.031110	-47.180229
5718.737046	-83.319436	5.102280	4.124980	-47.202071
5718.794879	-83.286286	5.043345	4.212129	-47.243218
5718.852714	-83.259854	4.987771	4.255626	-47.300309
5718.910551	-83.209922	4.938916	4.242048	-47.358235
5718.968390	-83.171744	4.900975	4.213363	-47.416157
5719.026231	-83.115944	4.849608	4.183841	-47.460646
5719.084074	-83.065184	4.823422	4.176141	-47.486670
5719.141919	-82.999321	4.819056	4.153336	-47.494230
5719.199766	-82.946050	4.789516	4.140602	-47.489202
5719.257615	-82.904531	4.784312	4.108570	-47.493404
5719.315466	-82.867210	4.797570	4.074861	-47.492571
5719.373319	-82.822339	4.833481	4.013465	-47.465728
5719.431174	-82.797609	4.844218	3.966338	-47.426300
5719.489031	-82.782109	4.876769	3.970393	-47.363383
5719.546891	-82.778356	4.910996	3.991228	-47.297953
5719.604752	-82.782993	4.961160	3.987732	-47.254341
5719.662615	-82.780918	4.981958	3.968296	-47.210731
5719.720481	-82.802331	5.037150	3.948862	-47.183902
5719.778348	-82.821227	5.135958	3.936140	-47.162947
5719.836217	-82.841799	5.187785	3.932646	-47.151221
5719.894089	-82.876629	5.245480	3.898956	-47.150400
5719.951962	-82.910617	5.301493	3.910561	-47.177258
5720.009838	-82.918602	5.392730	3.933908	-47.209986
5720.067716	-82.951747	5.442863	3.911124	-47.267034
5720.125595	-82.967278	5.448542	3.871569	-47.321562
5720.183477	-82.996226	5.450027	3.824467	-47.373570
5720.241361	-83.032719	5.458222	3.793304	-47.433122
5720.299246	-83.049083	5.412745	3.756272	-47.489315
5720.357134	-83.077186	5.311088	3.718404	-47.553890
5720.415024	-83.101094	5.225370	3.701502	-47.599173
5720.472916	-83.106553	5.108634	3.713950	-47.637746
5720.530810	-83.121235	4.994420	3.694534	-47.679669
5720.588706	-83.147654	4.900338	3.643258	-47.715721
5720.646604	-83.153110	4.812132	3.586117	-47.740870
5720.704504	-83.166112	4.770043	3.530657	-47.773563
5720.762406	-83.159830	4.716219	3.521311	-47.789486
5720.820310	-83.151871	4.681682	3.504420	-47.801217
5720.878216	-83.153973	4.658044	3.487531	-47.817138
5720.936124	-83.125896	4.689735	3.442980	-47.826351
5720.994034	-83.090277	4.723938	3.376637	-47.830535
5721.051947	-83.039573	4.770711	3.290182	-47.828012
5721.109861	-82.986358	4.827540	3.211277	-47.786933
5721.167777	-82.937336	4.832399	3.183505	-47.742504
5721.225696	-82.893347	4.852343	3.202670	-47.703945
5721.283616	-82.850199	4.857201	3.219319	-47.651141
5721.341538	-82.812083	4.889715	3.163893	-47.608398
5721.399463	-82.773968	4.907979	3.114338	-47.568171
5721.457389	-82.733343	4.926242	3.072327	-47.513701
5721.515318	-82.714507	4.934449	3.073057	-47.444990
5721.573249	-82.713270	4.940979	3.088870	-47.393880
5721.631181	-82.750576	4.951697	3.103006	-47.362045
5721.689116	-82.775312	4.946496	3.131385	-47.342781
5721.747053	-82.791667	4.948835	3.148032	-47.335249
5721.804991	-82.808021	4.968769	3.144569	-47.324365
5721.862932	-82.821022	4.993728	3.140270	-47.326049
5721.920875	-82.838211	4.975958	3.189588	-47.328571
5721.978820	-82.862101	4.961542	3.205392	-47.321040
5722.036767	-82.880124	4.983147	3.165069	-47.323561
5722.094716	-82.905686	4.975433	3.077839	-47.341998
5722.152667	-82.906953	4.982796	2.978050	-47.351220
5722.210620	-82.871365	4.977595	2.889157	-47.333637
5722.268575	-82.856719	4.972394	2.822885	-47.334482
5722.326532	-82.839562	4.991483	2.712227	-47.333652
5722.384491	-82.828268	4.968694	2.570588	-47.333660
5722.442453	-82.795200	4.943393	2.421422	-47.334505
5722.500416	-82.755434	4.948244	2.263053	-47.339537
5722.558381	-82.709808	4.916247	2.139869	-47.358805
5722.616349	-82.671722	4.870016	2.102110	-47.377234
5722.674318	-82.621078	4.860633	2.113759	-47.402361
5722.732289	-82.586348	4.828642	2.117034	-47.431673
5722.790263	-82.554131	4.829309	2.133706	-47.460983
5722.848238	-82.504334	4.835837	2.095952	-47.479406
5722.906216	-82.459563	4.821433	2.095879	-47.484431
5722.964196	-82.396376	4.822101	2.114224	-47.485270
5723.022177	-82.356635	4.811047	2.138429	-47.481922
5723.080161	-82.312711	4.795808	2.173515	-47.471877
5723.138147	-82.269627	4.848380	2.201064	-47.450950
5723.196135	-82.216501	4.881694	2.191778	-47.429187
5723.254124	-82.177609	4.878173	2.168263	-47.394869
5723.312116	-82.136208	4.888046	2.169860	-47.356368
5723.370110	-82.131639	4.862763	2.156391	-47.336284
5723.428106	-82.137952	4.830785	2.163011	-47.317876
5723.486104	-82.145938	4.819735	2.160424	-47.314534
5723.544104	-82.169825	4.828771	2.186293	-47.314540
5723.602106	-82.207937	4.829438	2.242290	-47.312873
5723.660110	-82.262785	4.845168	2.260622	-47.311205
5723.718117	-82.310934	4.847508	2.291506	-47.312048
5723.776125	-82.359079	4.837295	2.334940	-47.322933
5723.834135	-82.366218	4.832104	2.375861	-47.331307
5723.892147	-82.373356	4.774197	2.410921	-47.350558
5723.950162	-82.341167	4.737212	2.478612	-47.366460
5724.008178	-82.289735	4.716127	2.558849	-47.373994
5724.066197	-82.230777	4.668270	2.654977	-47.362284
5724.124217	-82.167640	4.572728	2.719305	-47.357268
5724.182240	-82.087774	4.501454	2.742635	-47.370658
5724.240264	-81.997875	4.381663	2.827034	-47.378191
5724.298291	-81.888741	4.211686	2.880474	-47.387396
5724.356320	-81.795509	4.060962	2.930564	-47.371504
5724.414350	-81.755819	3.948728	2.945518	-47.363979
5724.472383	-81.718642	3.931859	2.948760	-47.348089
5724.530418	-81.700705	3.900772	2.918544	-47.340565
5724.588455	-81.706189	3.855468	2.841491	-47.333041
5724.646494	-81.724218	3.826059	2.738516	-47.327190
5724.704535	-81.739736	3.856869	2.638057	-47.302104
5724.762578	-81.749399	3.880986	2.549313	-47.248584
5724.820623	-81.759061	3.931864	2.396181	-47.209285
5724.878670	-81.818063	4.000299	2.273166	-47.170824
5724.936719	-81.861171	4.087963	2.130925	-47.149928
5724.994770	-81.875845	4.143844	2.042212	-47.121507
5725.052823	-81.882992	4.118613	1.969393	-47.085562
5725.110879	-81.888466	4.091711	1.867313	-47.034569
5725.168936	-81.878890	4.053105	1.823769	-47.009499
5725.226995	-81.863461	3.997780	1.786917	-46.996136
5725.285057	-81.850542	3.898148	1.775985	-47.000331
5725.343120	-81.853508	3.794343	1.759202	-46.999510
5725.401186	-81.864833	3.708937	1.754960	-46.997017
5725.459253	-81.843555	3.639421	1.729819	-47.002047
5725.517323	-81.837325	3.560714	1.716383	-47.006241
5725.575395	-81.829424	3.512105	1.666167	-47.012943
5725.633468	-81.823194	3.505294	1.592551	-47.033018
5725.691544	-81.816965	3.503499	1.592495	-47.053927
5725.749622	-81.821602	3.521764	1.575722	-47.055611
5725.807702	-81.817881	3.579309	1.558951	-47.063145
5725.865784	-81.818338	3.647716	1.527972	-47.051456
5725.923867	-81.786202	3.747040	1.521232	-47.055647
5725.981953	-81.729832	3.818778	1.545414	-47.056494
5726.040042	-81.681823	3.898869	1.584637	-47.042299
5726.098132	-81.631310	3.963912	1.632213	-47.027270
5726.156224	-81.582472	3.967114	1.698169	-47.017255
5726.214318	-81.552020	3.949427	1.769970	-46.994707
5726.272414	-81.525748	3.922550	1.787454	-46.988871
5726.330513	-81.496135	3.886484	1.774858	-46.985543
5726.388613	-81.464853	3.804468	1.755579	-46.977202
5726.446715	-81.428561	3.728306	1.726275	-47.001444
5726.504820	-81.433207	3.587820	1.672746	-47.037381
5726.562926	-81.474612	3.473242	1.613373	-47.072480
5726.621035	-81.511000	3.356166	1.538132	-47.115094
5726.679145	-81.553234	3.231580	1.426976	-47.156871
5726.737258	-81.612171	3.147934	1.301627	-47.197809
5726.795373	-81.635186	3.103552	1.212204	-47.243755
5726.853489	-81.642329	3.090078	1.144505	-47.267146
5726.911608	-81.645295	3.086628	1.146135	-47.283019
5726.969729	-81.660789	3.096542	1.159458	-47.296384
5727.027852	-81.666260	3.099773	1.167769	-47.278847
5727.085977	-81.655863	3.144762	1.173574	-47.252125
5727.144104	-81.616236	3.193088	1.165181	-47.223734
5727.202233	-81.565757	3.232224	1.152614	-47.184489
5727.260364	-81.483548	3.307265	1.192656	-47.141906
5727.318497	-81.389655	3.369776	1.230190	-47.106007
5727.376632	-81.312468	3.395542	1.234322	-47.060925
5727.434770	-81.246977	3.429656	1.230103	-47.013341
5727.492909	-81.187334	3.435379	1.188313	-46.972440
5727.551050	-81.134374	3.480343	1.155710	-46.938221
5727.609194	-81.100621	3.537827	1.154834	-46.936564
5727.667339	-81.057686	3.586124	1.179004	-46.927394
5727.725487	-81.020598	3.638591	1.228217	-46.914886
5727.783636	-81.012730	3.684376	1.289113	-46.913230
5727.841788	-81.029071	3.730158	1.334980	-46.915748
5727.899941	-81.046245	3.821013	1.426753	-46.898233
5727.958097	-81.075103	3.941910	1.508504	-46.908264
5728.016255	-81.113141	4.004371	1.582737	-46.947507
5728.074415	-81.150342	4.099380	1.638602	-46.985079
5728.132577	-81.180862	4.164335	1.722006	-47.010128
5728.190741	-81.197193	4.245978	1.776193	-47.003461
5728.248907	-81.236055	4.357658	1.827873	-47.006810
5728.307075	-81.289101	4.437619	1.854514	-47.006820
5728.365245	-81.329626	4.519243	1.910360	-47.006830
5728.423417	-81.395181	4.528263	1.949512	-47.006005
5728.481591	-81.444044	4.485547	1.926079	-47.026041
5728.539767	-81.490399	4.400279	1.921005	-47.016037
5728.597946	-81.513388	4.363411	1.948471	-46.975996
5728.656126	-81.524695	4.328214	2.012648	-46.931786
5728.714308	-81.520149	4.289682	2.014245	-46.884242
5728.772493	-81.518940	4.199427	2.028357	-46.842541
5728.830679	-81.501045	4.069134	2.033291	-46.795837
5728.888868	-81.457291	3.941353	2.065754	-46.760816
5728.947059	-81.407700	3.811078	2.074023	-46.736642
5729.005251	-81.316404	3.760893	2.105649	-46.712469
5729.063446	-81.246801	3.739907	2.214847	-46.676620
5729.121643	-81.157185	3.754789	2.307356	-46.659124
5729.179842	-81.095934	3.761329	2.370665	-46.664984
5729.238042	-81.054704	3.748685	2.387263	-46.674179
5729.296245	-81.016814	3.735208	2.422207	-46.703390
5729.354450	-80.984763	3.763432	2.441304	-46.750113
5729.412657	-80.939372	3.825013	2.467905	-46.804338
5729.470867	-80.911496	3.896597	2.463648	-46.845217
5729.529078	-80.900300	4.003200	2.438544	-46.874417
5729.587291	-80.904114	4.073104	2.385923	-46.902782
5729.645506	-80.891252	4.120490	2.231576	-46.936981
5729.703724	-80.920081	4.160368	2.116430	-46.967009
5729.761943	-80.917223	4.187736	2.038813	-46.997035
5729.820164	-80.891021	4.235946	2.007892	-47.032895
5729.878388	-80.878159	4.284987	1.992814	-47.052911
5729.936614	-80.866966	4.314849	2.010251	-47.059586
5729.994841	-80.870780	4.298857	2.029355	-47.045420
5730.053071	-80.873760	4.286200	2.040954	-47.049594
5730.111303	-80.835059	4.250203	2.071726	-47.042097
5730.169536	-80.788024	4.236716	2.125002	-47.047104
5730.227772	-80.762665	4.232399	2.244125	-47.052945
5730.286010	-80.688963	4.199742	2.345736	-47.057118
5730.344250	-80.636937	4.149583	2.398164	-47.036285
5730.402492	-80.604918	4.076092	2.413082	-47.017121
5730.460736	-80.573734	4.025108	2.422164	-47.008793
5730.518982	-80.529218	3.984962	2.384575	-47.009633
5730.577230	-80.488038	3.980655	2.323654	-47.022141
5730.635481	-80.446028	3.978014	2.277738	-47.030480
5730.693733	-80.429854	3.964540	2.241825	-47.051318
5730.751987	-80.434512	3.935235	2.163416	-47.052990
5730.810244	-80.413339	3.875935	2.085847	-47.037162
5730.868502	-80.417165	3.837469	2.002450	-47.030501
5730.926763	-80.399327	3.823169	1.947388	-47.040505
5730.985025	-80.367326	3.830533	1.906493	-47.042176
5731.043290	-80.331161	3.813734	1.861436	-47.029684
5731.101557	-80.303330	3.776943	1.873867	-46.992198
5731.159826	-80.264671	3.718493	1.926285	-46.974710
5731.218096	-80.230179	3.646719	1.999526	-46.950558
5731.276369	-80.204020	3.579948	2.056934	-46.921409
5731.334644	-80.146209	3.514848	2.183477	-46.901426
5731.392921	-80.108393	3.517223	2.305013	-46.901435
5731.451200	-80.065582	3.507103	2.397388	-46.888950
5731.509481	-80.051093	3.499483	2.485591	-46.878964
5731.567765	-80.042434	3.462713	2.562961	-46.878974
5731.626050	-80.040439	3.423447	2.634496	-46.900637
5731.684337	-80.036779	3.414165	2.693533	-46.948117
5731.742626	-80.046443	3.431533	2.694271	-46.972274
5731.800918	-80.042782	3.471384	2.671691	-46.992267
5731.859211	-80.030793	3.518727	2.666600	-47.018086
5731.917507	-80.052947	3.567732	2.604886	-47.038075
5731.975804	-80.071768	3.560945	2.522359	-47.051401
5732.034104	-80.076432	3.584965	2.473144	-47.078049
5732.092406	-80.066109	3.613148	2.418104	-47.100531
5732.150710	-80.068275	3.667971	2.399702	-47.098034
5732.209015	-80.057121	3.733613	2.387129	-47.077221
5732.267323	-80.045966	3.765117	2.330433	-47.044754
5732.325633	-80.031483	3.804944	2.322858	-47.024777
5732.383945	-80.025325	3.819794	2.329436	-47.018953
5732.442259	-80.006680	3.800513	2.295223	-47.020621
5732.500575	-79.975551	3.795384	2.282656	-47.028116
